,Date,Symbol,ID,Average_Price,Capital,End_Cash,Portfolio_Value,Profit_per_Share,Return_rate,Share_Price,Shares,Start_Cash,Total_Profit,Trade_Value,Type
1578,2/17/2016,1022,scb_5394,1.89,217095,117172,99923,0,0.00%,1.91,0,117172,0,0,Sell
1579,2/17/2016,1030,scb_8200,0.93,75227,14719,60507,0,0.25%,0.93,49900,61126,116,46407,Buy
1580,2/17/2016,1058,scb_0320,0.57,941022,527004,414018,0,0.00%,0.62,0,527004,0,0,Sell
1581,2/17/2016,1190,scb_1551,1.87,227752,5502,222249,-0.11,-5.85%,1.76,2100,9198,-229,3696,Buy
1582,2/17/2016,1201,scb_12192,0.84,183961,183961,0,0,0.00%,0.84,0,183961,0,0,Sell
1583,2/17/2016,1207,scb_16665,0.26,116517,29237,87280,0,0.00%,0.26,31500,37269,0,8032,Buy
1584,2/17/2016,1218,scb_16536,3.81,482376,17055,465320,0,0.00%,3.81,3000,28485,0,11430,Buy
1585,2/17/2016,1238,scb_9657,1.33,318942,38,318903,0,0.00%,1.32,0,38,0,0,Sell
1586,2/17/2016,1268,scb_5394,0.73,217095,106660,110435,0,0.00%,0.73,14400,117172,0,10512,Buy
1587,2/17/2016,1290,scb_0320,0.82,956169,956169,0,0.03,3.66%,0.85,504900,527004,15147,-429165,Sell
1588,2/17/2016,1305,scb_15889,3.04,382300,49409,332891,0,0.00%,2.95,0,49409,0,0,Sell
1589,2/17/2016,1439,scb_15889,0.9,382300,49409,332891,0,0.00%,0.9,0,49409,0,0,Sell
1590,2/17/2016,1500,scb_15889,0.49,382300,6926,375374,0,0.00%,0.49,86700,49409,0,42483,Buy
1591,2/17/2016,1538,scb_16665,1.13,116718,22919,93799,0.04,3.29%,1.17,5400,29237,201,6318,Buy
1592,2/17/2016,1700,scb_10355,1.44,228653,163824,64829,0.06,4.17%,1.5,12700,144774,762,-19050,Sell
1593,2/17/2016,1848,scb_15889,5.8,382544,42550,339994,0.04,0.69%,5.84,6100,6926,244,-35624,Sell
1594,2/17/2016,2120,scb_19814,39.9,769802,306,769496,0,0.00%,39.7,0,306,0,0,Sell
1595,2/17/2016,2202,scb_16536,16.36,482343,10543,471799,-0.08,-0.51%,16.28,400,17055,-33,6512,Buy
1596,2/17/2016,2236,scb_9657,0.81,318942,38,318903,0,0.00%,0.85,0,38,0,0,Buy
1597,2/17/2016,2283,scb_16536,1.64,483314,33457,449856,0.07,4.27%,1.71,13400,10543,938,-22914,Sell
1598,2/17/2016,2368,scb_1551,1.87,227982,5502,222479,0,0.00%,1.89,0,5502,0,0,Sell
1599,2/17/2016,2386,scb_6350,6.5,450335,108435,341900,0,0.00%,6.5,52600,450335,0,341900,Buy
1600,2/17/2016,2600,scb_18791,2.44,549608,401,549207,0,-0.01%,2.44,900,2597,0,2196,Buy
1601,2/17/2016,2662,scb_18791,1.1,549609,71,549538,0,0.00%,1.1,300,401,0,330,Buy
1602,2/17/2016,2802,scb_9657,34.75,318942,38,318903,0,0.00%,35.05,0,38,0,0,Sell
1603,2/17/2016,3383,scb_7021,3.73,638240,38456,599784,0,0.00%,3.73,160800,638240,0,599784,Buy
1604,2/17/2016,3618,scb_6350,3.69,450335,26148,424187,0,0.00%,3.69,22300,108435,0,82287,Buy
1605,2/17/2016,3709,scb_7878,11.08,491622,481821,9801,0,0.00%,10.96,0,481821,0,0,Sell
1606,2/17/2016,3800,scb_16536,1.05,483388,19783,463605,0.01,0.54%,1.06,12900,33457,74,13674,Buy
1607,2/17/2016,6838,scb_10355,0.7,229828,181449,48379,0.05,7.14%,0.75,23500,163824,1175,-17625,Sell
1608,2/17/2016,8022,scb_6350,0.23,450335,26148,424187,0,0.00%,0.24,0,26148,0,0,Sell
1609,2/17/2016,8079,scb_12192,0.74,183961,183961,0,0,0.00%,0.71,0,183961,0,0,Sell
1610,2/17/2016,8258,scb_19814,0.29,769790,82,769708,-0.01,-5.08%,0.28,800,306,-11,224,Buy
1611,2/18/2016,51,scb_19814,12.76,769802,82,769720,0,0.00%,12.8,0,82,0,0,Buy
1612,2/18/2016,100,scb_16471,7.13,260979,194220,66758,0,0.00%,6.83,0,194220,0,0,Sell
1613,2/18/2016,151,scb_3763,5.38,688871,74202,614669,0,0.00%,5.38,100900,617044,0,542842,Buy
1614,2/18/2016,156,scb_19814,0.23,769806,1029,768777,0,0.43%,0.23,4100,82,4,-947,Sell
1615,2/18/2016,164,scb_9657,0.22,318942,16,318925,0,0.00%,0.22,100,38,0,22,Buy
1616,2/18/2016,174,scb_7878,0.99,491622,491622,0,0,0.00%,0.99,9900,481821,0,-9801,Sell
1617,2/18/2016,195,scb_19814,0.26,769785,1187,768598,-0.03,-11.76%,0.22,700,1029,-21,-157,Sell
1618,2/18/2016,196,scb_16536,0.37,483956,11805,472151,0.03,8.75%,0.4,19700,19783,642,7978,Buy
1619,2/18/2016,227,scb_12203,1.06,65301,65301,0,0,0.00%,1.1,0,65301,0,0,Sell
1620,2/18/2016,290,scb_10355,0.11,229828,181449,48379,0,0.00%,0.12,0,181449,0,0,Sell
1621,2/18/2016,334,scb_10355,0.92,229828,181449,48379,0,0.00%,0.9,0,181449,0,0,Sell
1622,2/18/2016,337,scb_3763,2.17,689864,147022,542842,0.03,1.38%,2.2,33100,74202,993,-72820,Sell
1623,2/18/2016,342,scb_7878,2.74,491622,491622,0,0,0.00%,2.84,0,491622,0,0,Sell
1624,2/18/2016,374,scb_16536,2.64,483314,11805,471509,0,0.00%,2.6,0,11805,0,0,Sell
1625,2/18/2016,375,scb_12203,4.41,65301,6648,58653,0,0.00%,4.41,13300,65301,0,58653,Buy
1626,2/18/2016,559,scb_1551,0.24,227982,3218,224764,0,0.02%,0.24,9600,5502,0,2284,Buy
1627,2/18/2016,599,scb_1551,0.72,227982,1913,226069,0,0.00%,0.72,1800,3218,0,1305,Buy
1628,2/18/2016,628,scb_18791,1.73,549609,71,549538,0,0.00%,1.73,0,71,0,0,Sell
1629,2/18/2016,631,scb_10355,1.59,230203,163305,66898,0.03,2.11%,1.62,11200,181449,375,18144,Buy
1630,2/18/2016,663,scb_12203,0.15,65301,6648,58653,0,0.00%,0.16,0,6648,0,0,Sell
1631,2/18/2016,674,scb_16471,0.52,260979,260979,0,0,0.00%,0.52,128000,194220,0,-66758,Sell
1632,2/18/2016,685,scb_16665,1.18,116517,17963,98554,0,0.00%,1.18,4200,22919,0,4956,Buy
1633,2/18/2016,808,scb_8200,2.69,75110,3690,71420,0,0.00%,2.69,4100,14719,0,11029,Buy
1634,2/18/2016,808,scb_9657,2.69,318942,16,318925,0,0.00%,2.69,0,16,0,0,Buy
1635,2/18/2016,862,scb_19814,0.23,769785,249,769536,0,0.00%,0.23,4000,1187,0,937,Buy
1636,2/18/2016,899,scb_19814,0.29,787490,553089,234401,0.01,3.31%,0.3,1842800,249,17705,-552840,Sell
1637,2/18/2016,1022,scb_5394,2,217095,97260,119835,0,0.00%,2,4700,106660,0,9400,Buy
1638,2/18/2016,1030,scb_8200,0.93,75200,906,74293,0.03,3.33%,0.96,2900,3690,89,2784,Buy
1639,2/18/2016,1058,scb_0320,0.62,956169,535499,420670,0,0.00%,0.62,678500,956169,0,420670,Buy
1640,2/18/2016,1201,scb_12192,0.84,183961,183961,0,0,0.00%,0.81,0,183961,0,0,Sell
1641,2/18/2016,1207,scb_16665,0.26,116568,14037,102531,0,1.32%,0.26,15100,17963,51,3926,Buy
1642,2/18/2016,1238,scb_9657,1.33,318942,16,318925,0,0.00%,1.33,0,16,0,0,Sell
1643,2/18/2016,1268,scb_5394,0.73,217159,88528,128631,0.01,0.75%,0.74,11800,97260,64,8732,Buy
1644,2/18/2016,1305,scb_15889,3.04,382544,42550,339994,0,0.00%,2.73,0,42550,0,0,Sell
1645,2/18/2016,1439,scb_15889,0.9,382544,42550,339994,0,0.00%,0.89,0,42550,0,0,Sell
1646,2/18/2016,1500,scb_15889,0.49,382544,85033,297511,0,0.00%,0.49,86700,42550,0,-42483,Sell
1647,2/18/2016,1831,scb_16536,2.54,483824,19935,463889,0.17,6.69%,2.71,3000,11805,509,-8130,Sell
1648,2/18/2016,1831,scb_18791,2.54,549609,71,549538,0,0.00%,2.71,0,71,0,0,Buy
1649,2/18/2016,1848,scb_15889,6.03,382544,12070,370474,0,0.00%,6.03,12100,85033,0,72963,Buy
1650,2/18/2016,1898,scb_16665,2.56,116797,24557,92240,0.07,2.73%,2.63,4000,14037,279,-10520,Sell
1651,2/18/2016,1928,scb_16536,25.6,483824,19935,463889,0,0.00%,27.6,0,19935,0,0,Sell
1652,2/18/2016,2202,scb_16536,16.37,484003,13207,470796,0.45,2.73%,16.82,400,19935,178,6728,Buy
1653,2/18/2016,2236,scb_9657,0.81,318942,16,318925,0,0.00%,0.87,0,16,0,0,Buy
1654,2/18/2016,2283,scb_16536,1.71,483824,13207,470617,0,0.00%,1.77,0,13207,0,0,Sell
1655,2/18/2016,2324,scb_15889,0.36,383545,1839,381705,0.04,10.85%,0.4,25900,12070,1001,10230,Buy
1656,2/18/2016,2368,scb_1551,1.99,227982,1117,226865,0,0.00%,1.99,400,1913,0,796,Buy
1657,2/18/2016,2600,scb_18791,2.44,549609,71,549538,0,0.00%,2.53,0,71,0,0,Buy
1658,2/18/2016,2662,scb_18791,1.1,549609,71,549538,0,0.00%,1.1,0,71,0,0,Buy
1659,2/18/2016,2686,scb_12203,1.34,65301,6648,58653,0,0.00%,1.37,0,6648,0,0,Sell
1660,2/18/2016,2802,scb_9657,34.75,318942,16,318925,0,0.00%,35.35,0,16,0,0,Buy
1661,2/18/2016,3355,scb_5394,0.69,217509,80571,136938,0.04,5.50%,0.73,10900,88528,414,7957,Buy
1662,2/18/2016,3383,scb_7021,3.73,646280,646280,0,0.05,1.34%,3.78,160800,38456,8039,-607824,Sell
1663,2/18/2016,3618,scb_6350,3.69,451450,109550,341900,0.05,1.36%,3.74,22300,26148,1115,-83402,Sell
1664,2/18/2016,3633,scb_15889,1.89,382544,1839,380704,0,0.00%,1.89,0,1839,0,0,Sell
1665,2/18/2016,3800,scb_16536,1.05,486119,47446,438673,0.08,7.18%,1.13,30300,13207,2294,-34239,Sell
1666,2/18/2016,6838,scb_10355,0.76,229828,147041,82787,0,0.00%,0.76,21400,163305,0,16264,Buy
1667,2/18/2016,8022,scb_6350,0.23,451450,109550,341900,0,0.00%,0.24,0,109550,0,0,Sell
1668,2/19/2016,51,scb_19814,12.88,787514,106153,681361,0,0.01%,12.88,34700,553089,23,446936,Buy
1669,2/19/2016,100,scb_16471,6.83,260979,193362,67617,0,0.00%,6.83,9900,260979,0,67617,Buy
1670,2/19/2016,151,scb_3763,5.38,701972,701972,0,0.12,2.23%,5.5,100900,147022,12108,-554950,Sell
1671,2/19/2016,164,scb_9657,0.22,318941,38,318903,0,-1.79%,0.22,100,16,0,-21,Sell
1672,2/19/2016,174,scb_7878,0.99,491622,481821,9801,0,0.00%,0.99,9900,491622,0,9801,Buy
1673,2/19/2016,195,scb_19814,0.22,787490,106153,681337,0,0.00%,0.23,0,106153,0,0,Sell
1674,2/19/2016,196,scb_16536,0.38,487279,28006,459273,0.02,6.35%,0.4,48600,47446,1160,19440,Buy
1675,2/19/2016,290,scb_10355,0.12,229828,132341,97487,0,0.00%,0.12,122500,147041,0,14700,Buy
1676,2/19/2016,328,scb_5394,2.4,217097,73371,143726,0,0.03%,2.4,3000,80571,2,7200,Buy
1677,2/19/2016,334,scb_10355,0.92,229828,132341,97487,0,0.00%,0.92,0,132341,0,0,Sell
1678,2/19/2016,337,scb_3763,2.2,701972,701972,0,0,0.00%,2.23,0,701972,0,0,Sell
1679,2/19/2016,342,scb_7878,2.74,491622,481821,9801,0,0.00%,2.86,0,481821,0,0,Sell
1680,2/19/2016,373,scb_18791,33,549619,6681,542938,0.05,0.15%,33.05,200,71,9,-6609,Sell
1681,2/19/2016,374,scb_16536,2.64,486119,28006,458113,0,0.00%,2.6,0,28006,0,0,Sell
1682,2/19/2016,375,scb_12203,4.41,73148,73148,0,0.59,13.38%,5,13300,6648,7846,-66500,Sell
1683,2/19/2016,599,scb_1551,0.72,227980,685,227294,0,-0.52%,0.72,600,1117,-2,432,Buy
1684,2/19/2016,628,scb_18791,1.73,549619,6681,542938,0,0.00%,1.73,0,6681,0,0,Sell
1685,2/19/2016,663,scb_12203,0.15,73148,73148,0,0,0.00%,0.15,0,73148,0,0,Sell
1686,2/19/2016,674,scb_16471,0.55,260979,143226,117752,0,0.00%,0.55,91400,193362,0,50135,Buy
1687,2/19/2016,685,scb_16665,1.21,116903,19268,97635,0.02,2.05%,1.23,4300,24557,106,5289,Buy
1688,2/19/2016,808,scb_8200,2.69,75126,352,74773,0.08,2.83%,2.77,200,906,15,554,Buy
1689,2/19/2016,808,scb_9657,2.69,318973,1146,317827,0.08,2.97%,2.77,400,38,32,-1108,Sell
1690,2/19/2016,862,scb_19814,0.23,787490,107091,680399,0,0.00%,0.23,4000,106153,0,-937,Sell
1691,2/19/2016,899,scb_19814,0.3,787490,107091,680399,0,0.00%,0.3,0,107091,0,0,Sell
1692,2/19/2016,1058,scb_0320,0.62,956169,956169,0,0,0.00%,0.62,678500,535499,0,-420670,Sell
1693,2/19/2016,1151,scb_15889,4.95,382653,739,381914,0.55,11.06%,5.5,200,1839,109,1100,Buy
1694,2/19/2016,1190,scb_1551,1.87,227974,506,227468,-0.08,-4.24%,1.79,100,685,-7,179,Buy
1695,2/19/2016,1207,scb_16665,0.26,116895,15134,101761,0.01,2.43%,0.26,15600,19268,97,4134,Buy
1696,2/19/2016,1238,scb_9657,1.33,318973,1146,317827,0,0.00%,1.34,0,1146,0,0,Sell
1697,2/19/2016,1259,scb_12203,0.63,73148,7376,65772,0,0.00%,0.63,104400,73148,0,65772,Buy
1698,2/19/2016,1268,scb_5394,0.73,216977,92497,124480,0,-0.61%,0.73,26200,73371,-117,-19126,Sell
1699,2/19/2016,1290,scb_0320,0.86,956169,535457,420712,0,0.00%,0.86,489200,956169,0,420712,Buy
1700,2/19/2016,1305,scb_15889,3.04,382544,739,381804,0,0.00%,2.53,0,739,0,0,Sell
1701,2/19/2016,1315,scb_1551,1.36,228318,12266,216052,0.04,2.94%,1.4,8400,506,335,-11760,Sell
1702,2/19/2016,1439,scb_15889,0.9,382544,739,381804,0,0.00%,0.89,0,739,0,0,Sell
1703,2/19/2016,1538,scb_16665,1.14,117166,11806,105360,0.14,12.45%,1.28,2600,15134,368,3328,Buy
1704,2/19/2016,1700,scb_10355,1.5,229828,132341,97487,0,0.00%,1.47,0,132341,0,0,Sell
1705,2/19/2016,1831,scb_16536,2.98,486119,16682,469437,0,0.00%,2.98,3800,28006,0,11324,Buy
1706,2/19/2016,1848,scb_15889,6.03,383996,75154,308841,0.12,1.99%,6.15,12100,739,1452,-74415,Sell
1707,2/19/2016,2120,scb_19814,39.9,787490,107091,680399,0,0.00%,39.1,0,107091,0,0,Sell
1708,2/19/2016,2202,scb_16536,16.39,486357,11528,474829,0.79,4.85%,17.18,300,16682,238,5154,Buy
1709,2/19/2016,2324,scb_15889,0.36,389220,11362,377858,0.03,8.92%,0.4,161500,75154,5224,63792,Buy
1710,2/19/2016,2368,scb_1551,1.96,228307,7170,221137,0,-0.20%,1.96,2600,12266,-10,5096,Buy
1711,2/19/2016,2386,scb_6350,6.5,444612,444612,0,-0.13,-2.00%,6.37,52600,109550,-6837,-335062,Sell
1712,2/19/2016,2600,scb_18791,2.44,551706,81730,469976,0.07,2.86%,2.51,29900,6681,2086,-75049,Sell
1713,2/19/2016,2662,scb_18791,1.1,551703,82057,469646,-0.01,-0.91%,1.09,300,81730,-3,-327,Sell
1714,2/19/2016,2686,scb_12203,1.39,73148,843,72305,0,0.00%,1.39,4700,7376,0,6532,Buy
1715,2/19/2016,2802,scb_9657,34.75,318973,1146,317827,0,0.00%,35.35,0,1146,0,0,Buy
1716,2/19/2016,3355,scb_5394,0.69,217045,84237,132808,0.01,0.83%,0.7,11800,92497,68,8260,Buy
1717,2/19/2016,3383,scb_7021,3.78,646280,646280,0,0,0.00%,3.84,0,646280,0,0,Sell
1718,2/19/2016,3709,scb_7878,11.02,491622,473005,18617,0,0.00%,11.02,800,481821,0,8816,Buy
1719,2/19/2016,3800,scb_16536,1.16,486119,6888,479231,0,0.00%,1.16,4000,11528,0,4640,Buy
1720,2/19/2016,8022,scb_6350,0.23,444612,444612,0,0,0.00%,0.24,0,444612,0,0,Sell
1721,2/19/2016,8258,scb_19814,0.29,786503,20352,766150,0,-1.13%,0.29,299100,107091,-987,86739,Buy
1722,2/22/2016,51,scb_19814,12.88,788910,471260,317650,0.04,0.32%,12.92,34900,20352,1419,-450908,Sell
1723,2/22/2016,100,scb_16471,6.83,260979,210843,50135,0,0.00%,6.83,9900,143226,0,-67617,Sell
1724,2/22/2016,151,scb_3763,5.48,701972,84376,617596,0,0.00%,5.48,112700,701972,0,617596,Buy
1725,2/22/2016,154,scb_2767,1.39,1076311,1076311,0,0.11,7.91%,1.5,637000,120811,70070,-955500,Sell
1726,2/22/2016,164,scb_9657,0.22,318973,226,318747,0,0.00%,0.22,4200,1146,0,919,Buy
1727,2/22/2016,174,scb_7878,0.99,491622,463600,28022,0,0.00%,0.99,9500,473005,0,9405,Buy
1728,2/22/2016,177,scb_12203,9.56,73148,843,72305,0,0.00%,9.5,0,843,0,0,Sell
1729,2/22/2016,195,scb_19814,0.22,788910,471260,317650,0,0.00%,0.22,0,471260,0,0,Sell
1730,2/22/2016,196,scb_16536,0.38,496528,152890,343637,0.03,7.68%,0.4,360500,6888,10409,-146002,Sell
1731,2/22/2016,227,scb_12203,1.06,73148,843,72305,0,0.00%,1.12,0,843,0,0,Sell
1732,2/22/2016,276,scb_9657,0.13,318977,47,318930,0,2.12%,0.13,1400,226,3,179,Buy
1733,2/22/2016,290,scb_10355,0.12,229950,147163,82787,0,0.83%,0.12,122500,132341,122,-14822,Sell
1734,2/22/2016,328,scb_5394,2.4,217090,76673,140417,0.04,1.52%,2.44,3100,84237,113,7564,Buy
1735,2/22/2016,334,scb_10355,0.92,229950,147163,82787,0,0.00%,0.94,0,147163,0,0,Sell
1736,2/22/2016,374,scb_16536,2.64,496528,152890,343637,0,0.00%,2.6,0,152890,0,0,Sell
1737,2/22/2016,375,scb_12203,5,73148,843,72305,0,0.00%,5.29,0,843,0,0,Sell
1738,2/22/2016,385,scb_5394,0.96,217234,69773,147461,0.04,3.88%,1,6900,76673,257,6900,Buy
1739,2/22/2016,423,scb_12203,1.55,73148,223,72925,0,0.00%,1.55,400,843,0,620,Buy
1740,2/22/2016,559,scb_1551,0.24,226867,122226,104641,0,-1.25%,0.24,489600,7170,-1451,-115056,Sell
1741,2/22/2016,628,scb_18791,1.73,551703,82057,469646,0,0.00%,1.44,0,82057,0,0,Sell
1742,2/22/2016,633,scb_18791,2.85,551703,10807,540896,0,0.00%,2.85,25000,82057,0,71250,Buy
1743,2/22/2016,663,scb_12203,0.15,73148,42,73106,0,0.00%,0.15,1200,223,0,181,Buy
1744,2/22/2016,674,scb_16471,0.56,262232,156458,105773,0.01,2.36%,0.58,94500,210843,1253,54384,Buy
1745,2/22/2016,808,scb_8200,2.69,75110,352,74758,0,0.00%,2.73,0,352,0,0,Buy
1746,2/22/2016,862,scb_19814,0.23,788910,98415,690495,0,0.00%,0.23,1590500,471260,0,372845,Buy
1747,2/22/2016,1022,scb_5394,2,216958,63604,153354,-0.01,-0.30%,1.99,3100,69773,-18,6169,Buy
1748,2/22/2016,1030,scb_8200,0.93,75125,152,74972,0.07,7.61%,1,200,352,14,200,Buy
1749,2/22/2016,1190,scb_1551,1.85,225967,70902,155065,-0.03,-1.72%,1.82,28200,122226,-899,51324,Buy
1750,2/22/2016,1201,scb_12192,0.83,183961,154686,29275,0,0.00%,0.83,35400,183961,0,29275,Buy
1751,2/22/2016,1218,scb_16536,3.81,496498,164290,332207,-0.01,-0.26%,3.8,3000,152890,-30,-11400,Sell
1752,2/22/2016,1290,scb_0320,0.86,956169,956169,0,0,0.00%,0.86,489200,535457,0,-420712,Sell
1753,2/22/2016,1305,scb_15889,3.04,383996,11362,372634,0,0.00%,2.5,0,11362,0,0,Sell
1754,2/22/2016,1500,scb_15889,0.49,383996,11362,372634,0,0.00%,0.51,0,11362,0,0,Sell
1755,2/22/2016,1538,scb_16665,1.14,117072,9246,107826,0.14,12.06%,1.28,2000,11806,275,2560,Buy
1756,2/22/2016,1700,scb_10355,1.5,229950,132463,97487,0,0.00%,1.5,9800,147163,0,14700,Buy
1757,2/22/2016,1831,scb_16536,3.01,496628,96944,399683,0.01,0.19%,3.02,22300,164290,129,67346,Buy
1758,2/22/2016,1831,scb_18791,2.54,640455,569205,71250,0.48,18.90%,3.02,184900,10807,88752,-558398,Sell
1759,2/22/2016,1848,scb_15889,6.15,383996,11362,372634,0,0.00%,6.27,0,11362,0,0,Sell
1760,2/22/2016,1928,scb_16536,27.4,496498,58584,437913,0,0.00%,27.4,1400,96944,0,38360,Buy
1761,2/22/2016,2120,scb_19814,39.9,788910,98415,690495,0,0.00%,39.55,0,98415,0,0,Sell
1762,2/22/2016,2202,scb_16536,16.44,497490,36224,461265,0.76,4.64%,17.2,1300,58584,991,22360,Buy
1763,2/22/2016,2283,scb_16536,1.71,496498,36224,460273,0,0.00%,1.83,0,36224,0,0,Sell
1764,2/22/2016,2324,scb_15889,0.36,385296,1618,383678,0.06,15.40%,0.42,23200,11362,1300,9744,Buy
1765,2/22/2016,2368,scb_1551,1.98,226907,41202,185705,0,0.13%,1.98,15000,70902,39,29700,Buy
1766,2/22/2016,2600,scb_18791,2.57,640455,74223,566232,0,0.00%,2.57,192600,569205,0,494981,Buy
1767,2/22/2016,2686,scb_12203,1.39,72913,6340,66573,-0.05,-3.60%,1.34,4700,42,-234,-6298,Sell
1768,2/22/2016,2802,scb_9657,34.75,318973,47,318926,0,0.00%,35.35,0,47,0,0,Sell
1769,2/22/2016,3355,scb_5394,0.7,217335,57904,159431,0.05,6.71%,0.75,7600,63604,358,5700,Buy
1770,2/22/2016,3383,scb_7021,3.78,646280,646280,0,0,0.00%,3.83,0,646280,0,0,Sell
1771,2/22/2016,3618,scb_6350,3.74,444612,444612,0,0,0.00%,3.82,0,444612,0,0,Sell
1772,2/22/2016,3633,scb_15889,1.89,383996,1618,382378,0,0.00%,1.87,0,1618,0,0,Sell
1773,2/22/2016,3709,scb_7878,11.11,491694,454640,37054,0.09,0.81%,11.2,800,463600,71,8960,Buy
1774,2/22/2016,3800,scb_16536,1.15,496467,21389,475078,0,-0.21%,1.15,12900,36224,-30,14834,Buy
1775,2/22/2016,8022,scb_6350,0.23,444612,444612,0,0,0.00%,0.24,0,444612,0,0,Sell
1776,2/22/2016,8258,scb_19814,0.29,768208,338283,429925,-0.02,-7.95%,0.27,888400,98415,-20702,-239868,Sell
1777,2/23/2016,51,scb_19814,12.92,768208,64379,703829,0,0.00%,12.92,21200,338283,0,273904,Buy
1778,2/23/2016,100,scb_16471,6.81,260979,116279,144699,0,0.00%,6.81,5900,156458,0,40179,Buy
1779,2/23/2016,151,scb_3763,5.48,670416,670416,0,-0.28,-5.11%,5.2,112700,84376,-31556,-586040,Sell
1780,2/23/2016,154,scb_2767,1.5,1076311,1076311,0,0,0.00%,1.43,0,1076311,0,0,Sell
1781,2/23/2016,156,scb_19814,0.23,768208,64379,703829,0,0.00%,0.23,0,64379,0,0,Sell
1782,2/23/2016,174,scb_7878,0.99,491622,445631,45991,0,0.00%,0.99,9100,454640,0,9009,Buy
1783,2/23/2016,290,scb_10355,0.12,229950,119227,110723,0,0.00%,0.12,110300,132463,0,13236,Buy
1784,2/23/2016,334,scb_10355,0.92,229950,119227,110723,0,0.00%,0.95,0,119227,0,0,Sell
1785,2/23/2016,342,scb_7878,2.74,491622,445631,45991,0,0.00%,2.8,0,445631,0,0,Sell
1786,2/23/2016,373,scb_18791,33.05,640455,74223,566232,0,0.00%,32.95,0,74223,0,0,Sell
1787,2/23/2016,374,scb_16536,2.64,496498,21389,475108,0,0.00%,2.6,0,21389,0,0,Sell
1788,2/23/2016,385,scb_5394,0.96,218376,95404,122972,0.04,3.88%,1,37500,57904,1399,-37500,Sell
1789,2/23/2016,423,scb_12203,1.55,72885,6932,65953,-0.07,-4.52%,1.48,400,6340,-28,-592,Sell
1790,2/23/2016,559,scb_1551,0.24,226867,41202,185665,0,0.00%,0.24,0,41202,0,0,Sell
1791,2/23/2016,599,scb_1551,0.72,226870,42942,183928,0,0.17%,0.72,2400,41202,2,-1740,Sell
1792,2/23/2016,628,scb_18791,1.38,640455,9777,630678,0,0.00%,1.38,46700,74223,0,64445,Buy
1793,2/23/2016,663,scb_12203,0.15,72884,7112,65772,0,-0.66%,0.15,1200,6932,-1,-180,Sell
1794,2/23/2016,808,scb_8200,2.69,75110,152,74958,0,0.00%,2.77,0,152,0,0,Buy
1795,2/23/2016,899,scb_19814,0.3,768208,13108,755100,0,0.00%,0.3,173800,64379,0,51271,Buy
1796,2/23/2016,1022,scb_5394,2,217939,110536,107403,-0.06,-2.81%,1.94,7800,95404,-436,-15132,Sell
1797,2/23/2016,1030,scb_8200,0.93,77890,66306,11583,0.04,4.39%,0.97,68200,152,2779,-66154,Sell
1798,2/23/2016,1058,scb_0320,0.66,956169,535485,420684,0,0.00%,0.66,637400,956169,0,420684,Buy
1799,2/23/2016,1151,scb_15889,4.99,384098,518,383580,0.51,10.25%,5.5,200,1618,102,1100,Buy
1800,2/23/2016,1201,scb_12192,0.83,183961,183961,0,0,0.00%,0.83,35400,154686,0,-29275,Sell
1801,2/23/2016,1238,scb_9657,1.33,318973,47,318926,0,0.00%,1.33,0,47,0,0,Buy
1802,2/23/2016,1259,scb_12203,0.63,73391,764,72627,0.06,8.69%,0.69,9200,7112,507,6347,Buy
1803,2/23/2016,1268,scb_5394,0.73,217939,100608,117331,0,0.00%,0.73,13600,110536,0,9928,Buy
1804,2/23/2016,1305,scb_15889,2.46,383996,272,383724,0,0.00%,2.46,100,518,0,246,Buy
1805,2/23/2016,1315,scb_1551,1.38,226870,25002,201868,0,0.00%,1.38,13000,42942,0,17940,Buy
1806,2/23/2016,1439,scb_15889,0.89,383996,94,383902,0,0.00%,0.89,200,272,0,178,Buy
1807,2/23/2016,1500,scb_15889,0.53,383996,41,383955,0,0.00%,0.53,100,94,0,53,Buy
1808,2/23/2016,1538,scb_16665,1.15,117043,7281,109762,0.16,14.34%,1.31,1500,9246,246,1965,Buy
1809,2/23/2016,1831,scb_18791,3.02,640455,9777,630678,0,0.00%,3.19,0,9777,0,0,Sell
1810,2/23/2016,1848,scb_15889,6.15,383996,41,383955,0,0.00%,6.44,0,41,0,0,Sell
1811,2/23/2016,1928,scb_16536,27.4,496008,59259,436748,-0.35,-1.28%,27.05,1400,21389,-490,-37869,Sell
1812,2/23/2016,2120,scb_19814,39.9,768208,13108,755100,0,0.00%,40,0,13108,0,0,Sell
1813,2/23/2016,2202,scb_16536,16.44,516256,418111,98144,0.98,5.98%,17.42,20600,59259,20248,-358852,Sell
1814,2/23/2016,2236,scb_9657,0.81,318973,47,318926,0,0.00%,0.85,0,47,0,0,Buy
1815,2/23/2016,2283,scb_16536,1.79,516256,246808,269448,0,0.00%,1.79,95700,418111,0,171303,Buy
1816,2/23/2016,2324,scb_15889,0.36,435671,420228,15442,0.05,14.02%,0.42,1012500,41,51675,-420187,Sell
1817,2/23/2016,2368,scb_1551,1.98,226840,14561,212278,-0.01,-0.29%,1.97,5300,25002,-30,10441,Buy
1818,2/23/2016,2386,scb_6350,6.12,444612,106788,337824,0,0.00%,6.12,55200,444612,0,337824,Buy
1819,2/23/2016,2600,scb_18791,2.57,665493,529797,135696,0.13,5.06%,2.7,192600,9777,25038,-520020,Sell
